id,ticker,created_at,full_text_preprocessed,entities.symbols,num_cashtags,query_params
1510391880068247552,$,Sat Apr 02 23:01:00 +0000 2022,tlry feds need tax dollars for bbb this wiil pass deals being done by republicans on funds from bbb vote yes or get left out of the pie basically dont sell for pennies hold for triple figures,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510390917152210944,$,Sat Apr 02 22:57:11 +0000 2022,tlry we may have tlry rally on monday pre market gl to whoever holding over weekend,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510386090284576768,$,Sat Apr 02 22:38:00 +0000 2022,msos tlry cgc safe banking is a huge catalyst that cannabis stocks are not pricing in more act is more about inequalitysocial issues,"[{'text': 'MSOS', 'indices': [0, 5]}, {'text': 'TLRY', 'indices': [6, 11]}, {'text': 'CGC', 'indices': [12, 16]}]",3,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510384407227498499,$,Sat Apr 02 22:31:18 +0000 2022,tlry midterms comomg up senate will pass or they will be replaced its that simple everyone tokes ,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510384247571623937,$,Sat Apr 02 22:30:40 +0000 2022,tlry i forgot to remind everyone that at is down  from his buy the dip comment bears be careful with what you say around this guy,"[{'text': 'TLRY', 'indices': [0, 5]}]",1,query:$TLRY -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$NFLX -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510400199042080769,$,Sat Apr 02 23:34:03 +0000 2022,bought k of siri  instead of nflx at  per share didnt believe in the dvd model satellite radio more sustainable,"[{'text': 'SIRI', 'indices': [29, 34]}, {'text': 'nflx', 'indices': [50, 55]}]",2,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510398689335930882,$,Sat Apr 02 23:28:04 +0000 2022,i think roku and nflx could have a future albeit limited as content searchdirectory tools but google is making a move into this space not even sure about that,"[{'text': 'ROKU', 'indices': [38, 43]}, {'text': 'NFLX', 'indices': [49, 54]}]",2,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510391812392955906,$,Sat Apr 02 23:00:44 +0000 2022,have they raised priceshavent looked at my nflx bill in a decadeif aol raises their  dialup service im officially out,"[{'text': 'NFLX', 'indices': [66, 71]}]",1,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510372637993803777,$,Sat Apr 02 21:44:32 +0000 2022,feel an urge to trade nflx again going into earnings but wanna make sure not to get netflixed no morethis is short   long  if im not mistaken anything below would double my money,"[{'text': 'NFLX', 'indices': [22, 27]}]",1,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510355048911732738,$,Sat Apr 02 20:34:39 +0000 2022,alerts and updates and free trials join here arpo tops nvax nmtr nat vxrt rigl mgi ipoe nflx chek rkt,"[{'text': 'METX', 'indices': [74, 79]}, {'text': 'ARPO', 'indices': [80, 85]}, {'text': 'TOPS', 'indices': [86, 91]}, {'text': 'NVAX', 'indices': [92, 97]}, {'text': 'NMTR', 'indices': [98, 103]}, {'text': 'NAT', 'indices': [104, 108]}, {'text': 'VXRT', 'indices': [109, 114]}, {'text': 'RIGL', 'indices': [115, 120]}, {'text': 'MGI', 'indices': [121, 125]}, {'text': 'IPOE', 'indices': [126, 131]}, {'text': 'NFLX', 'indices': [133, 138]}, {'text': 'CHEK', 'indices': [139, 144]}, {'text': 'RKT', 'indices': [145, 149]}]",13,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510353694604369921,$,Sat Apr 02 20:29:16 +0000 2022,tanks and migs will not save nflx,"[{'text': 'NFLX', 'indices': [60, 65]}]",1,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510352434165657603,$,Sat Apr 02 20:24:15 +0000 2022,netflix nflxive never understood the premium this company commands streaming barrier to entry lower than expected competition increasing and netflix has a long history of cash outflows i like streaming investment opps but netflix is bottom of the listyour turn,"[{'text': 'NFLX', 'indices': [8, 13]}]",1,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510350832042229770,$,Sat Apr 02 20:17:53 +0000 2022,butpeople will binge watch shows on nflx for days that only makes them dumber,"[{'text': 'NFLX', 'indices': [51, 56]}]",1,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510340722209161217,$,Sat Apr 02 19:37:43 +0000 2022,nflx msft k paid to the top contributors in the last months alone,"[{'text': 'NFLX', 'indices': [0, 5]}, {'text': 'MSFT', 'indices': [6, 11]}]",2,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510333716178030601,$,Sat Apr 02 19:09:53 +0000 2022,my shoppingwatch list in no particular orderbabaprosymuumgnflxfbiaccsttotlgomcalpoupadde,"[{'text': 'BABA', 'indices': [47, 52]}, {'text': 'PROSY', 'indices': [53, 59]}, {'text': 'MU', 'indices': [60, 63]}, {'text': 'UMG', 'indices': [64, 68]}, {'text': 'NFLX', 'indices': [69, 74]}, {'text': 'FB', 'indices': [75, 78]}, {'text': 'IAC', 'indices': [79, 83]}, {'text': 'CST.TO', 'indices': [84, 91]}, {'text': 'TLGO.MC', 'indices': [92, 100]}, {'text': 'ALPOU.PA', 'indices': [101, 110]}]",10,query:$NFLX -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$QQQ -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510404249435394063,$,Sat Apr 02 23:50:09 +0000 2022,laws are like cobwebs which may catch small flies but let wasps and hornets break through jonathan swift  spx qqq rut vix,"[{'text': 'SPX', 'indices': [211, 215]}, {'text': 'QQQ', 'indices': [216, 220]}, {'text': 'RUT', 'indices': [221, 225]}, {'text': 'VIX', 'indices': [226, 230]}]",4,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510401752964730886,$,Sat Apr 02 23:40:14 +0000 2022,tenderness and kindness are not signs of weakness and despair but manifestations of strength and resolution kahlil gibran  spx qqq rut vix,"[{'text': 'SPX', 'indices': [227, 231]}, {'text': 'QQQ', 'indices': [232, 236]}, {'text': 'RUT', 'indices': [237, 241]}, {'text': 'VIX', 'indices': [242, 246]}]",4,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510398055035830276,$,Sat Apr 02 23:25:32 +0000 2022,sofi qqq ing peace talks far enough for direct talks between zelenskyy putin negotiator says,"[{'text': 'SOFI', 'indices': [0, 5]}, {'text': 'QQQ', 'indices': [6, 10]}, {'text': 'ING', 'indices': [11, 15]}]",3,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510397461638139907,$,Sat Apr 02 23:23:11 +0000 2022,purchased x qqq june strike puts last week  here in my roth iraup  currentlyinsurance for these next few months the best outcome would be they go to  but i fear they wont commodity short squeezes supply chains ukraine war rising ratesim uneasy,"[{'text': 'QQQ', 'indices': [13, 17]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510394248197292035,$,Sat Apr 02 23:10:25 +0000 2022,take into account that great love and great achievements involve great risk dalai lama  spx qqq rut vix,"[{'text': 'SPX', 'indices': [191, 195]}, {'text': 'QQQ', 'indices': [196, 200]}, {'text': 'RUT', 'indices': [201, 205]}, {'text': 'VIX', 'indices': [206, 210]}]",4,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510393936589828096,$,Sat Apr 02 23:09:10 +0000 2022,investing at least kmonth in qqq for the next decadegenerational wealth has to start somewhere,"[{'text': 'QQQ', 'indices': [31, 35]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510393056633102337,$,Sat Apr 02 23:05:41 +0000 2022,qqq lol peace talks remember when they were saying they wouldnt invade howd that work out,"[{'text': 'QQQ', 'indices': [0, 4]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510392340644769792,$,Sat Apr 02 23:02:50 +0000 2022,qqq too much noise not enough charts,"[{'text': 'QQQ', 'indices': [0, 4]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510392028164591617,$,Sat Apr 02 23:01:35 +0000 2022,qqq and just like that all you bulls raving about being bullish and suddenly new variant released in uk and tesla misses earnings and the us shipping tanks to ukraine gonna be bloody,"[{'text': 'QQQ', 'indices': [0, 4]}]",1,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
1510389203389063169,$,Sat Apr 02 22:50:22 +0000 2022,progress is impossible without change and those who cannot change their minds cannot change anything george bernard shaw  spx qqq rut vix,"[{'text': 'SPX', 'indices': [226, 230]}, {'text': 'QQQ', 'indices': [231, 235]}, {'text': 'RUT', 'indices': [236, 240]}, {'text': 'VIX', 'indices': [241, 245]}]",4,query:$QQQ -$GME -$TSLA -$TWTR -$AMC -$SPY -$HMHC -$DWAC -$AMD -$SST -$AAPL -$AMZN -$NVDA -$TLRY -$NFLX -filter:retweets since_id:1510044337538805762 until_date:2022-04-03 max_tweets:10
